tick_id,ms
1873,19.1099
1874,18.8843
1875,19.0662
1876,18.0070
1877,19.8492
1878,22.4647
1879,20.9236
1880,27.1045
1881,19.8362
1882,19.9334
1883,21.4050
1884,19.9674
1885,20.0359
1886,21.2227
1887,20.5397
1888,19.7492
1889,19.6631
1890,20.4508
1891,18.3453
1892,18.9696
1893,18.9713
1894,18.7581
1895,19.5155
1896,16.2364
1897,17.8268
1898,20.6204
1899,19.3488
1900,18.7814
1901,16.2270
1902,18.8097
1903,17.0148
1904,18.3986
1905,17.7079
1906,20.8232
1907,20.9918
1908,18.3839
1909,18.5652
1910,18.7834
1911,18.1912
1912,17.7463
1913,19.1274
1914,16.8264
1915,16.1149
1916,17.7569
1917,19.0501
1918,17.1959
1919,15.6810
1920,16.6505
1921,16.1878
1922,16.0802
1923,16.8204
1924,21.0618
1925,16.1893
1926,16.7365
1927,19.3341
1928,18.3317
1929,14.5835
1930,16.8565
1931,16.0059
1932,14.4340
1933,11.9188
1934,12.4546
1935,14.6754
1936,17.1247
1937,13.4203
1938,14.4179
1939,15.6151
1940,18.5978
1941,16.7988
1942,18.1637
1943,17.0653
1944,17.1954
1945,16.6586
1946,16.5272
1947,16.8395
1948,16.8908
1949,15.9473
1950,17.0214
1951,18.8250
1952,17.7578
1953,16.6696
1954,19.5004
1955,16.6814
1956,18.5782
1957,17.9125
1958,18.4593
1959,15.0903
1960,18.4400
1961,16.8595
1962,15.3977
1963,17.2888
1964,16.1080
1965,15.3577
1966,16.0990
1967,15.7238
1968,16.4541
1969,16.3753
1970,17.2019
1971,19.7574
1972,17.9304
1973,20.5973
1974,17.1949
1975,15.9869
1976,16.9231
1977,16.6019
1978,16.6736
1979,13.0536
1980,13.9322
1981,18.0483
1982,13.5078
1983,13.0056
1984,19.0155
1985,18.2095
1986,20.3832
1987,16.6775
1988,16.7681
1989,17.2329
1990,16.9421
1991,16.1899
1992,18.3632
1993,17.7040
1994,17.2859
1995,18.4381
1996,20.2079
1997,15.0558
1998,18.7369
1999,14.7996
2000,19.1393
2001,19.3978
2002,16.9971
2003,18.0314
2004,17.2089
2005,17.9066
2006,18.4394
2007,18.7894
2008,23.9603
2009,21.8479
2010,19.9855
2011,18.1210
2012,18.6212
2013,17.2998
2014,18.4757
2015,17.3105
2016,25.0787
2017,21.2249
2018,16.9157
2019,19.5330
2020,18.6584
2021,20.3244
2022,19.6946
2023,20.5253
2024,18.5720
2025,18.1662
2026,17.9211
2027,17.4550
2028,19.7826
2029,19.1833
2030,16.5538
2031,13.9068
2032,17.0334
2033,16.3280
2034,17.4193
2035,18.0441
2036,16.1937
2037,17.1596
2038,18.6961
2039,16.6369
2040,14.3165
2041,19.6139
2042,15.3823
2043,18.0102
2044,18.6324
2045,17.7715
2046,16.5686
2047,16.3451
2048,16.6835
2049,16.3650
2050,9.9504
2051,11.2742
2052,12.8260
2053,14.1699
2054,15.5650
2055,15.1658
2056,16.6087
2057,25.2899
2058,20.3364
2059,20.6819
2060,16.2330
2061,15.7644
2062,15.0099
2063,11.8297
2064,10.0510
2065,11.3134
2066,11.0185
2067,12.8194
2068,13.9538
2069,10.9115
2070,15.0710
2071,17.1712
2072,12.5940
2073,14.3887
2074,11.3887
2075,11.5939
2076,8.9355
2077,14.1310
2078,15.7550
2079,10.7006
2080,12.0881
2081,9.9013
2082,9.9402
2083,11.3961
2084,10.0933
2085,11.6025
2086,12.7497
2087,10.5056
2088,13.8237
2089,10.4300
2090,9.6881
2091,9.7381
2092,9.9424
2093,11.8768
2094,9.9702
2095,11.8761
2096,14.3767
2097,14.0499
2098,21.7232
2099,17.4607
2100,17.2488
2101,19.0135
2102,17.7291
2103,18.2059
2104,29.9352
2105,23.6940
2106,15.0690
2107,15.4364
2108,15.3823
2109,13.8145
2110,16.1351
2111,17.5889
2112,13.1268
2113,15.6428
2114,20.9235
2115,19.7724
2116,16.8218
2117,16.4929
2118,17.2154
2119,16.0295
2120,18.6074
2121,20.1844
2122,18.7674
2123,17.3712
2124,16.0241
2125,17.0105
2126,13.3434
2127,17.7514
2128,16.0937
2129,12.1973
2130,20.4822
2131,13.4995
2132,18.9708
2133,12.4683
2134,15.8128
2135,17.1624
2136,13.8022
2137,18.0913
2138,15.6085
2139,15.4162
2140,15.8948
2141,15.5358
2142,16.0641
2143,14.6265
2144,14.1866
2145,16.9813
2146,19.1519
2147,18.2307
2148,17.7546
2149,16.9741
2150,14.1623
2151,13.2139
2152,17.8303
2153,15.0474
2154,16.6957
2155,14.2000
2156,13.4153
2157,12.5577
2158,19.6577
2159,16.1083
2160,16.4707
2161,13.4439
2162,23.0985
2163,22.6656
2164,19.6521
2165,19.3934
2166,19.6097
2167,22.1611
2168,20.7315
2169,23.5425
2170,18.3426
2171,18.1280
2172,18.2364
2173,18.5734
2174,18.5973
2175,19.6074
2176,19.4986
2177,18.8099
2178,19.5721
2179,20.5988
2180,19.7323
2181,19.9866
2182,20.4832
2183,20.1432
2184,22.7305
2185,19.8353
2186,21.5438
2187,19.3990
2188,23.3345
2189,20.2479
2190,21.7203
2191,20.6965
2192,19.5202
2193,23.7040
2194,21.4570
2195,20.1161
2196,22.3409
2197,19.9961
2198,20.4026
2199,20.0400
2200,19.3175
2201,20.4773
2202,18.3353
2203,17.4174
2204,21.9137
2205,19.4475
2206,19.5526
2207,19.3664
2208,18.4432
2209,15.8131
2210,17.5276
2211,16.0840
2212,16.4424
2213,14.9651
2214,16.6970
2215,17.3149
2216,17.6555
2217,17.6436
2218,18.9305
2219,17.1800
2220,19.0567
2221,17.7316
2222,17.7976
2223,19.0219
2224,16.9813
2225,16.7380
2226,18.1103
